Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
432,0,0,8142,-158,0,0,803,600,1023,1023,-1
436,0,0,8142,-160,0,0,803,600,1023,1023,-1
440,0,0,8142,-162,0,0,803,599,1023,1023,-1
444,0,0,8156,-164,0,0,802,599,1023,1023,-1
448,0,0,8156,-166,0,0,804,598,1023,1023,-1
452,0,0,8142,-167,0,0,803,598,1023,1023,-1
456,0,0,8142,-169,0,0,803,597,1023,1022,-1
460,0,0,8142,-171,0,0,803,597,1023,1023,-1
464,0,0,8142,-173,0,0,803,596,1023,1023,-1
468,0,0,8142,-174,0,0,803,596,1023,1023,-1
472,0,0,8142,-176,0,0,803,596,1023,1023,-1
476,0,0,8142,-178,0,0,803,594,1023,1023,-1
480,0,0,8142,-180,0,0,804,593,1023,1023,-1
484,0,0,8142,-181,0,0,802,593,1023,1023,-1
488,0,0,8142,-183,0,0,803,593,1023,1023,-1
492,0,0,8142,-185,0,0,803,593,1023,1022,-1
496,0,0,8142,-187,0,0,803,592,1023,1023,-1
500,0,0,8142,-188,0,0,803,591,1023,1023,-1
504,0,0,8128,-190,0,0,803,592,1023,1023,-1
508,0,0,8128,-192,0,0,803,592,1023,1023,-1
512,0,0,8128,-194,0,0,803,589,1023,1023,-1
516,0,0,8128,-195,0,0,802,590,1023,1023,-1
520,0,0,8128,-197,0,0,803,592,1023,1023,-1
524,0,0,8142,-199,0,0,802,591,1023,1023,-1
528,0,0,8142,-201,0,0,803,590,1023,1023,-1
532,0,0,8156,-202,0,0,802,589,1023,1023,-1
536,0,0,8156,-204,0,0,802,591,1023,1023,-1
540,0,0,8156,-206,0,0,803,591,1023,1023,-1
544,0,0,8142,-208,0,0,803,588,1023,1023,-1
548,0,0,8142,-210,0,0,803,587,1023,1022,-1
552,0,0,8156,-211,0,0,803,588,1023,1023,-1
556,0,0,8156,-213,0,0,802,588,1023,1023,-1
560,0,0,8156,-215,0,0,803,587,1023,1023,-1
564,0,0,8128,-216,0,0,803,587,1023,1023,-1
568,0,0,8128,-218,0,0,802,587,1023,1023,-1
572,0,0,8142,-220,0,0,803,587,1023,1023,-1
576,0,0,8142,-222,0,0,802,586,1023,1023,-1
580,0,0,8142,-224,0,0,803,585,1023,1023,-1
584,0,0,8142,-225,0,0,802,586,1023,1023,-1
588,0,0,8142,-227,0,0,802,586,1023,1023,-1
592,0,0,8142,-229,0,0,802,585,1023,1023,-1
596,0,0,8142,-231,0,0,803,585,1023,1023,-1
600,0,0,8142,-232,0,0,802,584,1023,1023,-1
604,0,0,8142,-234,0,0,802,586,1023,1023,-1
608,0,0,8142,-236,0,0,802,588,1023,1023,-1
612,0,0,8142,-238,0,0,803,586,1023,1023,-1
616,0,0,8142,-239,0,0,802,585,1023,1023,-1
620,0,0,8142,-241,0,0,801,586,1023,1023,-1
624,0,0,8142,-243,0,0,802,588,1023,1023,-1
628,0,0,8142,-245,0,0,801,587,1023,1023,-1
632,0,0,8156,-246,0,0,802,586,1023,1023,-1
636,0,0,8156,-248,0,0,802,587,1023,1023,-1
640,0,0,8156,-250,0,0,802,588,1023,1023,-1
644,0,0,8142,-252,0,0,802,587,1023,1023,-1
648,0,0,8142,-253,0,0,802,587,1023,1023,-1
652,0,0,8142,-255,0,0,802,588,1023,1023,-1
656,0,0,8142,-257,0,0,802,587,1023,1023,-1
660,0,0,8142,-259,0,0,802,587,1023,1023,-1
664,0,0,8142,-260,0,0,802,587,1023,1023,-1
668,0,0,8142,-262,0,0,801,586,1023,1023,-1
672,0,0,8142,-264,0,0,802,587,1023,1023,-1
676,0,0,8142,-266,0,0,802,589,1023,1023,-1
680,0,0,8142,-267,0,0,802,588,1023,1023,-1
684,0,0,8142,-269,0,0,802,586,1023,1023,-1
688,0,0,8142,-271,0,0,802,587,1023,1023,-1
692,0,0,8142,-273,0,0,802,589,1023,1023,-1
696,0,0,8142,-274,0,0,802,588,1023,1023,-1
700,0,0,8142,-276,0,0,801,587,1023,1023,-1
704,0,0,8142,-278,0,0,802,588,1023,1023,-1
708,0,0,8142,-280,0,0,801,588,1023,1023,-1
712,0,0,8128,-281,0,0,802,589,1023,1023,-1
716,0,0,8128,-283,0,0,802,587,1023,1023,-1
720,0,0,8128,-285,0,0,802,587,1023,1023,-1
724,0,0,8170,-287,0,0,802,587,1023,1023,-1
728,0,0,8170,-288,0,0,802,589,1023,1023,-1
732,0,0,8142,-290,0,0,801,589,1023,1023,-1
736,0,0,8142,-292,0,0,802,588,1023,1023,-1
740,0,0,8142,-294,0,0,802,588,1023,1023,-1
744,0,0,8142,-295,0,0,801,588,1023,1023,-1
748,0,0,8142,-297,0,0,802,588,1023,1023,-1
752,0,0,8128,-299,0,0,801,588,1023,1023,-1
756,0,0,8128,-301,0,0,802,588,1023,1023,-1
760,0,0,8128,-302,0,0,802,588,1023,1023,-1
764,0,0,8142,-304,0,0,802,588,1023,1023,-1
768,0,0,8142,-306,0,0,802,587,1023,1023,-1
772,0,0,8128,-308,0,0,802,587,1023,1023,-1
776,0,0,8128,-309,0,0,802,589,1023,1023,-1
780,0,0,8128,-311,0,0,802,588,1023,1023,-1
784,0,0,8142,-313,0,0,801,588,1023,1023,-1
788,0,0,8142,-315,0,0,802,588,1023,1023,-1
792,0,0,8142,-316,0,0,802,588,1023,1023,-1
796,0,0,8142,-318,0,0,802,589,1023,1023,-1
800,0,0,8142,-320,0,0,803,587,1023,1023,-1
804,0,0,8156,-322,0,0,802,587,1023,1023,-1
808,0,0,8156,-323,0,0,802,588,1023,1023,-1
812,0,0,8170,-325,0,0,803,589,1023,1023,-1
816,0,0,8170,-327,0,0,802,589,1023,1023,-1
820,0,0,8170,-329,0,0,802,588,1023,1023,-1
824,0,0,8142,-330,0,0,802,588,1023,1023,-1
828,0,0,8142,-332,0,0,802,589,1023,1023,-1
832,0,0,8142,-334,0,0,803,589,1023,1022,-1
836,0,0,8142,-336,0,0,803,588,1023,1023,-1
840,0,0,8142,-338,0,0,802,588,1023,1022,-1
844,0,0,8142,-339,0,0,803,587,1023,1023,-1
848,0,0,8142,-341,0,0,802,588,1023,1023,-1
852,0,0,8142,-343,0,0,802,588,1023,1023,-1
856,0,0,8142,-345,0,0,803,587,1023,1023,-1
860,0,0,8142,-346,0,0,802,586,1023,1023,-1
864,0,0,8156,-348,0,0,803,587,1023,1023,-1
868,0,0,8156,-350,0,0,803,587,1023,1023,-1
872,0,0,8156,-352,0,0,803,584,1023,1023,-1
876,0,0,8156,-353,0,0,803,585,1023,1023,-1
880,0,0,8156,-355,0,0,803,585,1023,1023,-1
884,0,0,8142,-357,0,0,803,584,1023,1023,-1
888,0,0,8142,-359,0,0,803,583,1023,1023,-1
892,0,0,8142,-360,0,0,803,583,1023,1023,-1
896,0,0,8142,-362,0,0,803,582,1023,1023,-1
900,0,0,8142,-364,0,0,803,581,1023,1023,-1
904,0,0,8170,-366,0,0,803,581,1023,1023,-1
908,0,0,8170,-368,0,0,803,579,1023,1023,-1
912,0,0,8142,-369,0,0,803,578,1023,1023,-1
916,0,0,8142,-371,0,0,803,579,1023,1023,-1
920,0,0,8142,-373,0,0,804,577,1023,1023,-1
924,0,0,8170,-375,0,0,803,576,1023,1023,-1
928,0,0,8170,-376,0,0,804,575,1023,1023,-1
932,0,0,8142,-378,0,0,803,577,1023,1023,-1
936,0,0,8142,-380,0,0,803,577,1023,1023,-1
940,0,0,8142,-382,0,0,804,577,1023,1023,-1
944,0,0,8142,-383,0,0,803,576,1023,1023,-1
948,0,0,8142,-385,0,0,804,576,1023,1023,-1
952,0,0,8142,-387,0,0,804,576,1023,1023,-1
956,0,0,8142,-389,0,0,804,576,1023,1023,-1
960,0,0,8142,-390,0,0,804,578,1023,1023,-1
964,0,0,8142,-392,0,0,805,578,1023,1023,-1
968,0,0,8142,-394,0,0,804,578,1023,1023,-1
972,0,0,8142,-396,0,0,805,576,1023,1023,-1
976,0,0,8142,-398,0,0,804,575,1023,1023,-1
980,0,0,8142,-399,0,0,805,577,1023,1021,-1
