Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
0,0,0,8142,0,0,0,785,600,1023,1023,-1
4,0,0,8170,0,0,0,785,599,1023,1023,-1
8,0,0,8170,0,0,0,785,598,1023,1023,-1
12,0,0,8170,0,0,0,784,598,1023,1023,-1
16,0,0,8170,0,0,0,784,598,1023,1023,-1
20,0,0,8170,0,0,0,785,597,1023,1023,-1
24,0,0,8170,0,0,0,783,597,1023,1023,-1
28,0,0,8170,0,0,0,784,596,1023,1023,-1
32,0,0,8170,0,0,0,785,596,1023,1023,-1
36,0,0,8170,0,0,0,784,596,1023,1023,-1
40,0,0,8170,0,0,0,784,595,1023,1023,-1
44,0,0,8170,0,0,0,784,596,1023,1023,-1
48,0,0,8170,0,0,0,784,595,1023,1023,-1
52,0,0,8170,0,0,0,784,595,1023,1023,-1
56,0,0,8170,0,0,0,785,595,1023,1023,-1
60,0,0,8170,0,0,0,785,595,1023,1023,-1
64,0,0,8170,0,0,0,785,596,1023,1023,-1
68,0,0,8170,0,0,0,784,596,1023,1023,-1
72,0,0,8170,0,0,0,785,596,1023,1023,-1
76,0,0,8170,0,0,0,784,596,1023,1023,-1
80,0,0,8170,0,0,0,784,596,1023,1023,-1
84,0,0,8156,0,0,0,785,595,1023,1023,-1
88,0,0,8156,0,0,0,785,595,1023,1023,-1
92,0,0,8156,0,0,0,784,595,1023,1023,-1
96,0,0,8156,0,0,0,785,594,1023,1023,-1
100,0,0,8156,0,0,0,784,594,1023,1023,-1
104,0,0,8170,0,0,0,784,594,1023,1023,-1
108,0,0,8170,0,0,0,784,594,1023,1023,-1
112,0,0,8156,0,0,0,784,593,1023,1023,-1
116,0,0,8156,0,0,0,785,594,1023,1023,-1
120,0,0,8156,0,0,0,784,594,1023,1023,-1
124,0,0,8170,0,0,0,784,594,1023,1023,-1
128,0,0,8170,0,0,0,784,594,1023,1023,-1
132,0,0,8170,0,0,0,784,595,1023,1023,-1
136,0,0,8170,0,0,0,784,594,1023,1023,-1
140,0,0,8170,0,0,0,785,594,1023,1023,-1
144,0,0,8170,0,0,0,784,594,1023,1023,-1
148,0,0,8170,0,0,0,784,594,1023,1023,-1
152,0,0,8170,0,0,0,784,594,1023,1023,-1
156,0,0,8170,0,0,0,784,594,1023,1023,-1
160,0,0,8170,0,0,0,784,593,1023,1023,-1
164,0,0,8170,0,0,0,784,594,1023,1023,-1
168,0,0,8170,0,0,0,784,594,1023,1023,-1
172,0,0,8170,0,0,0,785,593,1023,1023,-1
176,0,0,8170,0,0,0,783,591,1023,1023,-1
180,0,0,8170,0,0,0,785,593,1023,1023,-1
184,0,0,8170,0,0,0,784,595,1023,1023,-1
188,0,0,8170,0,0,0,784,595,1023,1023,-1
192,0,0,8156,0,0,0,784,595,1023,1023,-1
196,0,0,8156,0,0,0,784,595,1023,1023,-1
200,0,0,8156,0,0,0,784,596,1023,1023,-1
204,0,0,8170,0,0,0,785,596,1023,1023,-1
208,0,0,8170,0,0,0,783,596,1023,1023,-1
212,0,0,8156,0,0,0,784,596,1023,1023,-1
216,0,0,8156,0,0,0,784,596,1023,1023,-1
220,0,0,8156,0,0,0,784,596,1023,1023,-1
224,0,0,8170,0,0,0,785,596,1023,1023,-1
228,0,0,8170,0,0,0,784,597,1023,1023,-1
232,0,0,8170,0,0,0,784,597,1023,1023,-1
236,0,0,8170,0,0,0,785,596,1023,1023,-1
240,0,0,8170,0,0,0,784,596,1023,1023,-1
244,0,0,8170,0,0,0,784,596,1023,1023,-1
248,0,0,8170,0,0,0,785,596,1023,1023,-1
252,0,0,8170,0,0,0,784,595,1023,1023,-1
256,0,0,8170,0,0,0,784,595,1023,1023,-1
260,0,0,8170,0,0,0,784,596,1023,1023,-1
264,0,0,8170,0,0,0,785,595,1023,1023,-1
268,0,0,8170,0,0,0,784,595,1023,1023,-1
272,0,0,8170,0,0,0,784,595,1023,1023,-1
276,0,0,8170,0,0,0,784,595,1023,1023,-1
280,0,0,8170,0,0,0,784,594,1023,1023,-1
284,0,0,8170,0,0,0,784,594,1023,1023,-1
288,0,0,8170,0,0,0,785,594,1023,1023,-1
292,0,0,8156,0,0,0,783,593,1023,1023,-1
296,0,0,8156,0,0,0,784,593,1023,1023,-1
300,0,0,8156,0,0,0,784,594,1023,1023,-1
304,0,0,8142,0,0,0,784,595,1023,1023,-1
308,0,0,8142,0,0,0,784,595,1023,1023,-1
312,0,0,8156,0,0,0,784,595,1023,1023,-1
316,0,0,8156,0,0,0,784,596,1023,1023,-1
320,0,0,8156,0,0,0,784,597,1023,1023,-1
324,0,0,8156,0,0,0,784,598,1023,1023,-1
328,0,0,8156,0,0,0,784,598,1023,1023,-1
332,0,0,8170,0,0,0,785,599,1023,1023,-1
336,0,0,8170,0,0,0,784,599,1023,1023,-1
340,0,0,8170,0,0,0,784,599,1023,1023,-1
344,0,0,8156,0,0,0,784,599,1023,1023,-1
348,0,0,8156,0,0,0,784,600,1023,1023,-1
352,0,0,8142,0,0,0,785,600,1023,1023,-1
356,0,0,8142,0,0,0,785,600,1023,1023,-1
360,0,0,8142,0,0,0,785,601,1023,1023,-1
364,0,0,8156,0,0,0,785,602,1023,1023,-1
368,0,0,8156,0,0,0,784,603,1023,1023,-1
372,0,0,8142,0,0,0,785,602,1023,1023,-1
376,0,0,8142,0,0,0,784,603,1023,1023,-1
380,0,0,8142,0,0,0,784,603,1023,1023,-1
384,0,0,8156,0,0,0,785,602,1023,1023,-1
388,0,0,8156,0,0,0,784,601,1023,1023,-1
392,0,0,8142,0,0,0,784,601,1023,1023,-1
396,0,0,8142,0,0,0,786,600,1023,1023,-1
400,0,0,8142,0,0,0,784,600,1023,1023,-1
404,0,0,8156,0,0,0,784,600,1023,1023,-1
408,0,0,8156,0,0,0,784,599,1023,1023,-1
412,0,0,8156,0,0,0,784,599,1023,1023,-1
416,0,0,8156,0,0,0,784,599,1023,1023,-1
420,0,0,8156,0,0,0,784,598,1023,1023,-1
424,0,0,8142,0,0,0,784,598,1023,1023,-1
428,0,0,8142,0,0,0,785,598,1023,1023,-1
432,0,0,8142,0,0,0,784,598,1023,1023,-1
436,0,0,8142,0,0,0,784,598,1023,1023,-1
440,0,0,8142,0,0,0,785,599,1023,1023,-1
444,0,0,8142,0,0,0,784,599,1023,1023,-1
448,0,0,8142,0,0,0,785,599,1023,1023,-1
452,0,0,8142,0,0,0,785,599,1023,1023,-1
456,0,0,8142,0,0,0,784,600,1023,1023,-1
460,0,0,8142,0,0,0,784,600,1023,1023,-1
464,0,0,8142,0,0,0,785,600,1023,1023,-1
468,0,0,8142,0,0,0,785,600,1023,1023,-1
472,0,0,8142,0,0,0,785,601,1023,1023,-1
476,0,0,8142,0,0,0,784,600,1023,1023,-1
480,0,0,8142,0,0,0,785,600,1023,1023,-1
484,0,0,8156,0,0,0,784,600,1023,1023,-1
488,0,0,8156,0,0,0,784,600,1023,1023,-1
492,0,0,8156,0,0,0,784,600,1023,1023,-1
496,0,0,8156,0,0,0,784,599,1023,1023,-1
500,0,0,8156,0,0,0,784,600,1023,1023,-1
504,0,0,8142,0,0,0,785,600,1023,1023,-1
508,0,0,8142,0,0,0,784,599,1023,1023,-1
512,0,0,8142,0,0,0,784,599,1023,1023,-1
516,0,0,8142,0,0,0,784,599,1023,1023,-1
520,0,0,8142,0,0,0,784,598,1023,1023,-1
524,0,0,8142,0,0,0,785,598,1023,1023,-1
528,0,0,8142,0,0,0,784,598,1023,1023,-1
532,0,0,8142,0,0,0,784,597,1023,1023,-1
536,0,0,8142,0,0,0,785,598,1023,1023,-1
540,0,0,8142,0,0,0,784,597,1023,1023,-1
544,0,0,8142,0,0,0,784,597,1023,1023,-1
548,0,0,8142,0,0,0,785,597,1023,1023,-1
552,0,0,8142,0,0,0,785,596,1023,1023,-1
556,0,0,8142,0,0,0,785,596,1023,1023,-1
560,0,0,8142,0,0,0,784,596,1023,1023,-1
564,0,0,8156,0,0,0,785,596,1023,1023,-1
568,0,0,8156,0,0,0,784,596,1023,1023,-1
572,0,0,8156,0,0,0,784,596,1023,1023,-1
576,0,0,8156,0,0,0,785,596,1023,1023,-1
580,0,0,8156,0,0,0,785,596,1023,1023,-1
584,0,0,8142,0,0,0,784,597,1023,1023,-1
588,0,0,8142,0,0,0,785,596,1023,1023,-1
592,0,0,8142,0,0,0,784,596,1023,1023,-1
596,0,0,8142,0,0,0,784,595,1023,1023,-1
600,0,0,8142,0,0,0,784,595,1023,1023,-1
604,0,0,8142,0,0,0,784,595,1023,1023,-1
608,0,0,8142,0,0,0,785,595,1023,1023,-1
612,0,0,8156,0,0,0,785,595,1023,1023,-1
616,0,0,8156,0,0,0,784,594,1023,1023,-1
620,0,0,8156,0,0,0,784,594,1023,1023,-1
624,0,0,8142,0,0,0,784,594,1023,1023,-1
628,0,0,8142,0,0,0,784,593,1023,1023,-1
632,0,0,8156,0,0,0,785,593,1023,1023,-1
636,0,0,8156,0,0,0,784,593,1023,1023,-1
640,0,0,8156,0,0,0,784,592,1023,1023,-1
644,0,0,8156,0,0,0,784,592,1023,1023,-1
648,0,0,8156,0,0,0,784,592,1023,1023,-1
652,0,0,8142,0,0,0,785,592,1023,1023,-1
656,0,0,8142,0,0,0,785,592,1023,1023,-1
660,0,0,8142,0,0,0,784,591,1023,1023,-1
664,0,0,8156,0,0,0,785,591,1023,1023,-1
668,0,0,8156,0,0,0,784,592,1023,1023,-1
672,0,0,8156,0,0,0,785,592,1023,1023,-1
676,0,0,8156,0,0,0,784,592,1023,1023,-1
680,0,0,8156,0,0,0,784,592,1023,1023,-1
684,0,0,8156,0,0,0,785,592,1023,1023,-1
688,0,0,8156,0,0,0,784,592,1023,1023,-1
692,0,0,8156,0,0,0,784,592,1023,1023,-1
696,0,0,8156,0,0,0,785,592,1023,1023,-1
700,0,0,8156,0,0,0,784,593,1023,1023,-1
704,0,0,8156,0,0,0,784,593,1023,1023,-1
708,0,0,8156,0,0,0,784,593,1023,1023,-1
712,0,0,8142,0,0,0,784,593,1023,1023,-1
716,0,0,8142,0,0,0,785,593,1023,1023,-1
720,0,0,8142,0,0,0,785,593,1023,1023,-1
724,0,0,8142,0,0,0,784,593,1023,1023,-1
728,0,0,8142,0,0,0,785,593,1023,1023,-1
732,0,0,8156,0,0,0,784,593,1023,1023,-1
736,0,0,8156,0,0,0,784,594,1023,1023,-1
740,0,0,8156,0,0,0,785,594,1023,1023,-1
744,0,0,8156,0,0,0,784,594,1023,1023,-1
748,0,0,8156,0,0,0,785,594,1023,1023,-1
752,0,0,8170,0,0,0,784,594,1023,1023,-1
756,0,0,8170,0,0,0,784,594,1023,1023,-1
760,0,0,8170,0,0,0,785,593,1023,1023,-1
764,0,0,8183,0,0,0,785,594,1023,1023,-1
768,0,0,8183,0,0,0,784,594,1023,1023,-1
772,0,0,8156,0,0,0,785,595,1023,1023,-1
776,0,0,8156,0,0,0,784,595,1023,1023,-1
780,0,0,8156,0,0,0,785,595,1023,1023,-1
784,0,0,8156,0,0,0,784,595,1023,1023,-1
788,0,0,8156,0,0,0,784,594,1023,1023,-1
792,0,0,8156,0,0,0,785,595,1023,1023,-1
796,0,0,8156,0,0,0,784,594,1023,1023,-1
800,0,0,8156,0,0,0,784,595,1023,1023,-1
804,0,0,8156,0,0,0,785,595,1023,1023,-1
808,0,0,8156,0,0,0,784,595,1023,1023,-1
812,0,0,8156,0,0,0,785,595,1023,1023,-1
816,0,0,8156,0,0,0,784,596,1023,1023,-1
820,0,0,8156,0,0,0,784,596,1023,1023,-1
824,0,0,8156,0,0,0,785,596,1023,1023,-1
828,0,0,8156,0,0,0,784,596,1023,1023,-1
832,0,0,8156,0,0,0,784,596,1023,1023,-1
836,0,0,8156,0,0,0,785,596,1023,1023,-1
840,0,0,8156,0,0,0,784,597,1023,1023,-1
844,0,0,8156,0,0,0,784,596,1023,1023,-1
848,0,0,8156,0,0,0,785,596,1023,1023,-1
852,0,0,8156,0,0,0,784,597,1023,1023,-1
856,0,0,8156,0,0,0,785,596,1023,1023,-1
860,0,0,8156,0,0,0,784,596,1023,1023,-1
864,0,0,8156,0,0,0,785,596,1023,1023,-1
868,0,0,8156,0,0,0,784,596,1023,1023,-1
872,0,0,8156,0,0,0,784,596,1023,1023,-1
876,0,0,8156,0,0,0,784,596,1023,1023,-1
880,0,0,8156,0,0,0,785,596,1023,1023,-1
884,0,0,8142,0,0,0,784,595,1023,1023,-1
888,0,0,8142,0,0,0,785,595,1023,1023,-1
892,0,0,8142,0,0,0,784,595,1023,1023,-1
896,0,0,8142,0,0,0,784,595,1023,1023,-1
900,0,0,8142,0,0,0,784,596,1023,1023,-1
904,0,0,8156,0,0,0,784,596,1023,1023,-1
908,0,0,8156,0,0,0,784,595,1023,1023,-1
912,0,0,8156,0,0,0,785,595,1023,1023,-1
916,0,0,8156,0,0,0,784,595,1023,1023,-1
920,0,0,8156,0,0,0,785,596,1023,1023,-1
924,0,0,8156,0,0,0,784,596,1023,1023,-1
928,0,0,8156,0,0,0,784,595,1023,1023,-1
932,0,0,8156,0,0,0,785,595,1023,1023,-1
936,0,0,8156,0,0,0,784,595,1023,1023,-1
940,0,0,8156,0,0,0,784,595,1023,1023,-1
944,0,0,8156,0,0,0,784,595,1023,1023,-1
948,0,0,8156,0,0,0,785,595,1023,1023,-1
952,0,0,8142,0,0,0,785,595,1023,1023,-1
956,0,0,8142,0,0,0,785,595,1023,1023,-1
960,0,0,8142,0,0,0,785,595,1023,1023,-1
964,0,0,8142,0,0,0,785,595,1023,1023,-1
968,0,0,8142,0,0,0,784,595,1023,1023,-1
972,0,0,8142,0,0,0,785,596,1023,1023,-1
976,0,0,8142,0,0,0,784,595,1023,1023,-1
980,0,0,8142,0,0,0,784,595,1023,1023,-1
984,0,0,8142,0,0,0,784,595,1023,1023,-1
988,0,0,8142,0,0,0,784,595,1023,1023,-1
992,0,0,8156,0,0,0,784,595,1023,1023,-1
996,0,0,8156,0,0,0,785,595,1023,1023,-1
1000,0,0,8156,0,0,0,784,595,1023,1023,-1
1004,0,0,8156,0,0,0,785,595,1023,1023,-1
1008,0,0,8156,0,0,0,784,596,1023,1023,-1
1012,0,0,8142,0,0,0,784,595,1023,1023,-1
1016,0,0,8142,0,0,0,785,595,1023,1023,-1
1020,0,0,8142,0,0,0,785,596,1023,1023,-1
1024,0,0,8156,0,0,0,784,596,1023,1023,-1
1028,0,0,8156,0,0,0,785,596,1023,1023,-1
1032,0,0,8156,0,0,0,784,596,1023,1023,-1
1036,0,0,8156,0,0,0,785,596,1023,1023,-1
1040,0,0,8156,0,0,0,785,596,1023,1023,-1
1044,0,0,8142,0,0,0,784,595,1023,1023,-1
1048,0,0,8142,0,0,0,785,596,1023,1023,-1
1052,0,0,8156,0,0,0,785,596,1023,1023,-1
1056,0,0,8156,0,0,0,784,595,1023,1023,-1
1060,0,0,8156,0,0,0,784,595,1023,1023,-1
1064,0,0,8156,0,0,0,785,595,1023,1023,-1
1068,0,0,8156,0,0,0,785,595,1023,1023,-1
1072,0,0,8128,0,0,0,786,595,1023,1023,-1
1076,0,0,8128,0,0,0,784,595,1023,1023,-1
1080,0,0,8128,0,0,0,785,595,1023,1023,-1
1084,0,0,8142,0,0,0,784,595,1023,1023,-1
1088,0,0,8142,0,0,0,784,595,1023,1023,-1
1092,0,0,8142,0,0,0,785,594,1023,1023,-1
1096,0,0,8142,0,0,0,784,594,1023,1023,-1
1100,0,0,8142,0,0,0,784,595,1023,1023,-1
1104,0,0,8142,0,0,0,785,594,1023,1023,-1
1108,0,0,8142,0,0,0,784,594,1023,1023,-1
1112,0,0,8170,0,0,0,784,594,1023,1023,-1
1116,0,0,8170,0,0,0,784,594,1023,1023,-1
1120,0,0,8170,0,0,0,784,594,1023,1023,-1
1124,0,0,8156,0,0,0,785,594,1023,1023,-1
1128,0,0,8156,0,0,0,784,594,1023,1023,-1
1132,0,0,8142,0,0,0,785,594,1023,1023,-1
1136,0,0,8142,0,0,0,785,595,1023,1023,-1
1140,0,0,8142,0,0,0,784,594,1023,1023,-1
1144,0,0,8156,0,0,0,785,595,1023,1023,-1
1148,0,0,8156,0,0,0,785,595,1023,1023,-1
1152,0,0,8156,0,0,0,785,595,1023,1023,-1
1156,0,0,8156,0,0,0,785,595,1023,1023,-1
1160,0,0,8156,0,0,0,784,594,1023,1023,-1
1164,0,0,8142,0,0,0,785,595,1023,1023,-1
1168,0,0,8142,0,0,0,784,596,1023,1023,-1
1172,0,0,8170,0,0,0,784,596,1023,1023,-1
1176,0,0,8170,0,0,0,785,596,1023,1023,-1
1180,0,0,8170,0,0,0,784,596,1023,1023,-1
1184,0,0,8142,0,0,0,785,596,1023,1023,-1
1188,0,0,8142,0,0,0,785,597,1023,1023,-1
1192,0,0,8156,0,0,0,784,597,1023,1023,-1
1196,0,0,8156,0,0,0,786,597,1023,1023,-1
1200,0,0,8156,0,0,0,784,598,1023,1023,-1
1204,0,0,8156,0,0,0,784,597,1023,1023,-1
1208,0,0,8156,0,0,0,784,598,1023,1023,-1
1212,0,0,8142,0,0,0,784,598,1023,1023,-1
1216,0,0,8142,0,0,0,784,598,1023,1023,-1
1220,0,0,8142,0,0,0,785,599,1023,1023,-1
1224,0,0,8170,0,0,0,784,599,1023,1023,-1
1228,0,0,8170,0,0,0,784,599,1023,1023,-1
1232,0,0,8170,0,0,0,784,599,1023,1023,-1
1236,0,0,8170,0,0,0,784,600,1023,1023,-1
1240,0,0,8170,0,0,0,786,599,1023,1023,-1
1244,0,0,8142,0,0,0,784,600,1023,1023,-1
1248,0,0,8142,0,0,0,784,599,1023,1023,-1
1252,0,0,8156,0,0,0,785,599,1023,1023,-1
1256,0,0,8156,0,0,0,784,599,1023,1023,-1
1260,0,0,8156,0,0,0,785,599,1023,1023,-1
1264,0,0,8142,0,0,0,785,599,1023,1023,-1
1268,0,0,8142,0,0,0,784,599,1023,1023,-1
1272,0,0,8142,0,0,0,785,598,1023,1023,-1
1276,0,0,8142,0,0,0,784,598,1023,1023,-1
1280,0,0,8142,0,0,0,785,598,1023,1023,-1
1284,0,0,8156,0,0,0,784,598,1023,1023,-1
1288,0,0,8156,0,0,0,784,597,1023,1023,-1
1292,0,0,8156,0,0,0,784,598,1023,1023,-1
1296,0,0,8156,0,0,0,784,597,1023,1023,-1
1300,0,0,8156,0,0,0,784,597,1023,1023,-1
1304,0,0,8156,0,0,0,785,597,1023,1023,-1
1308,0,0,8156,0,0,0,784,596,1023,1023,-1
1312,0,0,8170,0,0,0,784,597,1023,1023,-1
1316,0,0,8170,0,0,0,784,597,1023,1023,-1
1320,0,0,8170,0,0,0,784,597,1023,1023,-1
1324,0,0,8156,0,0,0,784,597,1023,1023,-1
1328,0,0,8156,0,0,0,784,596,1023,1023,-1
1332,0,0,8156,0,0,0,784,597,1023,1023,-1
1336,0,0,8156,0,0,0,785,597,1023,1023,-1
1340,0,0,8156,0,0,0,784,597,1023,1023,-1
1344,0,0,8156,0,0,0,784,597,1023,1023,-1
1348,0,0,8156,0,0,0,785,597,1023,1023,-1
1352,0,0,8156,0,0,0,784,597,1023,1023,-1
1356,0,0,8156,0,0,0,784,597,1023,1023,-1
1360,0,0,8156,0,0,0,784,597,1023,1023,-1
1364,0,0,8156,0,0,0,784,597,1023,1023,-1
1368,0,0,8156,0,0,0,784,597,1023,1023,-1
1372,0,0,8156,0,0,0,784,597,1023,1023,-1
1376,0,0,8156,0,0,0,785,597,1023,1023,-1
1380,0,0,8156,0,0,0,785,597,1023,1023,-1
1384,0,0,8156,0,0,0,784,597,1023,1023,-1
1388,0,0,8156,0,0,0,785,597,1023,1023,-1
1392,0,0,8142,0,0,0,784,596,1023,1023,-1
1396,0,0,8142,0,0,0,784,597,1023,1023,-1
1400,0,0,8142,0,0,0,784,597,1023,1023,-1
1404,0,0,8170,0,0,0,784,597,1023,1023,-1
1408,0,0,8170,0,0,0,784,597,1023,1023,-1
1412,0,0,8156,0,0,0,785,597,1023,1023,-1
1416,0,0,8156,0,0,0,784,596,1023,1023,-1
1420,0,0,8156,0,0,0,784,597,1023,1023,-1
1424,0,0,8156,0,0,0,783,597,1023,1023,-1
1428,0,0,8156,0,0,0,784,596,1023,1023,-1
1432,0,0,8170,0,0,0,785,597,1023,1023,-1
1436,0,0,8170,0,0,0,784,597,1023,1023,-1
1440,0,0,8170,0,0,0,784,597,1023,1023,-1
1444,0,0,8170,0,0,0,784,597,1023,1023,-1
1448,0,0,8170,0,0,0,784,597,1023,1023,-1
1452,0,0,8156,0,0,0,784,596,1023,1023,-1
1456,0,0,8156,0,0,0,785,597,1023,1023,-1
1460,0,0,8156,0,0,0,784,597,1023,1023,-1
1464,0,0,8156,0,0,0,784,597,1023,1023,-1
1468,0,0,8156,0,0,0,784,596,1023,1023,-1
1472,0,0,8156,0,0,0,785,596,1023,1023,-1
1476,0,0,8156,0,0,0,784,596,1023,1023,-1
1480,0,0,8156,0,0,0,784,596,1023,1023,-1
1484,0,0,8156,0,0,0,784,597,1023,1023,-1
1488,0,0,8156,0,0,0,784,596,1023,1023,-1
1492,0,0,8170,0,0,0,784,596,1023,1023,-1
1496,0,0,8170,0,0,0,785,596,1023,1023,-1
1500,0,0,8170,0,0,0,783,595,1023,1023,-1
1504,0,0,8142,0,0,0,784,595,1023,1023,-1
1508,0,0,8142,0,0,0,784,596,1023,1023,-1
1512,0,0,8142,0,0,0,784,595,1023,1023,-1
1516,0,0,8142,0,0,0,784,595,1023,1023,-1
1520,0,0,8142,0,0,0,784,595,1023,1023,-1
1524,0,0,8156,0,0,0,784,595,1023,1023,-1
1528,0,0,8156,0,0,0,785,596,1023,1023,-1
1532,0,0,8156,0,0,0,784,596,1023,1023,-1
1536,0,0,8156,0,0,0,784,595,1023,1023,-1
1540,0,0,8156,0,0,0,785,596,1023,1023,-1
1544,0,0,8156,0,0,0,784,596,1023,1023,-1
1548,0,0,8156,0,0,0,784,597,1023,1023,-1
1552,0,0,8156,0,0,0,784,596,1023,1023,-1
1556,0,0,8156,0,0,0,784,597,1023,1023,-1
1560,0,0,8156,0,0,0,784,597,1023,1023,-1
1564,0,0,8142,0,0,0,784,597,1023,1023,-1
1568,0,0,8142,0,0,0,784,598,1023,1023,-1
1572,0,0,8142,0,0,0,785,597,1023,1023,-1
1576,0,0,8142,0,0,0,784,597,1023,1023,-1
1580,0,0,8142,0,0,0,785,598,1023,1023,-1
1584,0,0,8142,0,0,0,784,598,1023,1023,-1
1588,0,0,8142,0,0,0,784,598,1023,1023,-1
1592,0,0,8156,0,0,0,784,598,1023,1023,-1
1596,0,0,8156,0,0,0,784,598,1023,1023,-1
1600,0,0,8156,0,0,0,784,599,1023,1023,-1
1604,0,0,8142,0,0,0,785,598,1023,1023,-1
1608,0,0,8142,0,0,0,783,598,1023,1023,-1
1612,0,0,8170,0,0,0,784,598,1023,1023,-1
1616,0,0,8170,0,0,0,784,598,1023,1023,-1
1620,0,0,8170,0,0,0,784,598,1023,1023,-1
1624,0,0,8183,0,0,0,785,598,1023,1023,-1
1628,0,0,8183,0,0,0,784,598,1023,1023,-1
1632,0,0,8142,0,0,0,784,597,1023,1023,-1
1636,0,0,8142,0,0,0,785,597,1023,1023,-1
1640,0,0,8142,0,0,0,784,597,1023,1023,-1
1644,0,0,8142,0,0,0,784,597,1023,1023,-1
1648,0,0,8142,0,0,0,785,597,1023,1023,-1
1652,0,0,8142,0,0,0,784,597,1023,1023,-1
1656,0,0,8142,0,0,0,785,596,1023,1023,-1
1660,0,0,8142,0,0,0,784,596,1023,1023,-1
1664,0,0,8142,0,0,0,785,596,1023,1023,-1
1668,0,0,8142,0,0,0,784,596,1023,1023,-1
1672,0,0,8156,0,0,0,784,596,1023,1023,-1
1676,0,0,8156,0,0,0,784,595,1023,1023,-1
1680,0,0,8156,0,0,0,785,595,1023,1023,-1
1684,0,0,8156,0,0,0,783,595,1023,1023,-1
1688,0,0,8156,0,0,0,785,596,1023,1023,-1
1692,0,0,8142,0,0,0,784,595,1023,1023,-1
1696,0,0,8142,0,0,0,784,595,1023,1023,-1
1700,0,0,8142,0,0,0,784,595,1023,1023,-1
1704,0,0,8142,0,0,0,784,596,1023,1023,-1
1708,0,0,8142,0,0,0,784,595,1023,1023,-1
1712,0,0,8156,0,0,0,785,595,1023,1023,-1
1716,0,0,8156,0,0,0,784,595,1023,1023,-1
1720,0,0,8156,0,0,0,784,595,1023,1023,-1
1724,0,0,8142,0,0,0,784,595,1023,1023,-1
1728,0,0,8142,0,0,0,784,596,1023,1023,-1
1732,0,0,8142,0,0,0,785,596,1023,1023,-1
1736,0,0,8142,0,0,0,784,596,1023,1023,-1
1740,0,0,8142,0,0,0,784,596,1023,1023,-1
1744,0,0,8142,0,0,0,785,596,1023,1023,-1
1748,0,0,8142,0,0,0,784,595,1023,1023,-1
1752,0,0,8142,0,0,0,784,596,1023,1023,-1
1756,0,0,8142,0,0,0,785,596,1023,1023,-1
1760,0,0,8142,0,0,0,784,596,1023,1023,-1
1764,0,0,8156,0,0,0,784,596,1023,1023,-1
1768,0,0,8156,0,0,0,784,596,1023,1023,-1
1772,0,0,8142,0,0,0,785,596,1023,1023,-1
1776,0,0,8142,0,0,0,784,596,1023,1023,-1
1780,0,0,8142,0,0,0,784,596,1023,1023,-1
1784,0,0,8128,0,0,0,785,596,1023,1023,-1
1788,0,0,8128,0,0,0,785,596,1023,1023,-1
1792,0,0,8142,0,0,0,784,596,1023,1023,-1
1796,0,0,8142,0,0,0,785,595,1023,1023,-1
1800,0,0,8142,0,0,0,784,596,1023,1023,-1
1804,0,0,8156,0,0,0,783,595,1023,1023,-1
1808,0,0,8156,0,0,0,784,595,1023,1023,-1
1812,0,0,8142,0,0,0,784,596,1023,1023,-1
1816,0,0,8142,0,0,0,784,596,1023,1023,-1
1820,0,0,8142,0,0,0,785,597,1023,1023,-1
1824,0,0,8142,0,0,0,784,597,1023,1023,-1
1828,0,0,8142,0,0,0,784,597,1023,1023,-1
1832,0,0,8156,0,0,0,784,599,1023,1023,-1
1836,0,0,8156,0,0,0,783,599,1023,1023,-1
1840,0,0,8156,0,0,0,785,599,1023,1023,-1
1844,0,0,8142,0,0,0,784,601,1023,1023,-1
1848,0,0,8142,0,0,0,784,601,1023,1023,-1
1852,0,0,8142,0,0,0,784,601,1023,1023,-1
1856,0,0,8142,0,0,0,784,603,1023,1023,-1
1860,0,0,8142,0,0,0,784,603,1023,1023,-1
1864,0,0,8156,0,0,0,785,604,1023,1023,-1
1868,0,0,8156,0,0,0,784,605,1023,1023,-1
1872,0,0,8142,0,0,0,784,605,1023,1023,-1
1876,0,0,8142,0,0,0,784,605,1023,1023,-1
1880,0,0,8142,0,0,0,784,606,1023,1023,-1
1884,0,0,8142,0,0,0,784,606,1023,1023,-1
1888,0,0,8142,0,0,0,783,607,1023,1023,-1
1892,0,0,8156,0,0,0,784,606,1023,1023,-1
1896,0,0,8156,0,0,0,784,607,1023,1023,-1
1900,0,0,8156,0,0,0,784,607,1023,1023,-1
1904,0,0,8156,0,0,0,785,607,1023,1023,-1
1908,0,0,8156,0,0,0,783,607,1023,1023,-1
1912,0,0,8142,0,0,0,784,607,1023,1023,-1
1916,0,0,8142,0,0,0,784,608,1023,1023,-1
1920,0,0,8142,0,0,0,783,608,1023,1023,-1
1924,0,0,8156,0,0,0,784,609,1023,1023,-1
1928,0,0,8156,0,0,0,784,609,1023,1023,-1
1932,0,0,8156,0,0,0,783,608,1023,1023,-1
1936,0,0,8156,0,0,0,784,609,1023,1023,-1
1940,0,0,8156,0,0,0,783,610,1023,1023,-1
