Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
432,0,0,8087,0,0,-332,664,597,1023,1023,-1
436,0,0,8087,0,0,-335,665,599,1023,1023,-1
440,0,0,8087,0,0,-339,664,599,1023,1023,-1
444,0,0,8087,0,0,-342,664,598,1023,1023,-1
448,0,0,8087,0,0,-346,663,597,1023,1023,-1
452,0,0,8100,0,0,-350,664,600,1023,1023,-1
456,0,0,8100,0,0,-353,663,598,1023,1023,-1
460,0,0,8100,0,0,-357,664,600,1023,1023,-1
464,0,0,8087,0,0,-361,664,598,1023,1023,-1
468,0,0,8087,0,0,-364,664,602,1023,1023,-1
472,0,0,8100,0,0,-368,663,599,1023,1023,-1
476,0,0,8100,0,0,-371,665,598,1023,1023,-1
480,0,0,8100,0,0,-375,663,596,1023,1023,-1
484,0,0,8114,0,0,-379,663,599,1023,1023,-1
488,0,0,8114,0,0,-382,663,598,1023,1023,-1
492,0,0,8087,0,0,-386,663,600,1023,1023,-1
496,0,0,8087,0,0,-390,664,597,1023,1023,-1
500,0,0,8087,0,0,-393,664,599,1023,1023,-1
504,0,0,8087,0,0,-397,663,595,1023,1023,-1
508,0,0,8087,0,0,-400,664,598,1023,1023,-1
512,0,0,8100,0,0,-404,663,595,1023,1023,-1
516,0,0,8100,0,0,-408,663,600,1023,1023,-1
520,0,0,8100,0,0,-411,664,596,1023,1023,-1
524,0,0,8087,0,0,-415,663,599,1023,1023,-1
528,0,0,8087,0,0,-418,664,594,1023,1023,-1
532,0,0,8087,0,0,-422,663,597,1023,1023,-1
536,0,0,8087,0,0,-426,663,595,1023,1023,-1
540,0,0,8087,0,0,-429,663,599,1023,1023,-1
544,0,0,8087,0,0,-433,664,597,1023,1023,-1
548,0,0,8087,0,0,-437,664,600,1023,1023,-1
552,0,0,8087,0,0,-440,664,596,1023,1023,-1
556,0,0,8087,0,0,-444,663,594,1023,1023,-1
560,0,0,8087,0,0,-448,664,595,1023,1023,-1
564,0,0,8100,0,0,-451,663,596,1023,1023,-1
568,0,0,8100,0,0,-455,663,600,1023,1023,-1
572,0,0,8087,0,0,-458,663,597,1023,1023,-1
576,0,0,8087,0,0,-462,663,599,1023,1023,-1
580,0,0,8087,0,0,-466,663,594,1023,1023,-1
584,0,0,8100,0,0,-469,663,598,1023,1023,-1
588,0,0,8100,0,0,-473,663,595,1023,1023,-1
592,0,0,8087,0,0,-477,664,599,1023,1023,-1
596,0,0,8087,0,0,-480,663,596,1023,1023,-1
600,0,0,8087,0,0,-484,664,601,1023,1023,-1
604,0,0,8087,0,0,-488,663,596,1023,1023,-1
608,0,0,8087,0,0,-491,663,600,1023,1023,-1
612,0,0,8087,0,0,-495,665,594,1023,1023,-1
616,0,0,8087,0,0,-498,663,601,1023,1023,-1
620,0,0,8087,0,0,-502,664,595,1023,1023,-1
624,0,0,8087,0,0,-506,664,600,1023,1023,-1
628,0,0,8087,0,0,-509,663,595,1023,1023,-1
632,0,0,8073,0,0,-513,664,602,1023,1023,-1
636,0,0,8073,0,0,-517,665,598,1023,1023,-1
640,0,0,8073,0,0,-520,664,601,1023,1023,-1
644,0,0,8100,0,0,-524,664,596,1023,1023,-1
648,0,0,8100,0,0,-528,663,598,1023,1023,-1
652,0,0,8100,0,0,-531,664,596,1023,1023,-1
656,0,0,8100,0,0,-535,663,601,1023,1023,-1
660,0,0,8100,0,0,-538,663,600,1023,1023,-1
664,0,0,8073,0,0,-542,664,602,1023,1023,-1
668,0,0,8073,0,0,-546,663,600,1023,1023,-1
672,0,0,8114,0,0,-549,663,599,1023,1023,-1
676,0,0,8114,0,0,-553,665,598,1023,1023,-1
680,0,0,8114,0,0,-557,663,599,1023,1023,-1
684,0,0,8114,0,0,-560,663,601,1023,1023,-1
688,0,0,8114,0,0,-564,663,604,1023,1023,-1
692,0,0,8073,0,0,-568,663,601,1023,1023,-1
696,0,0,8073,0,0,-571,664,599,1023,1023,-1
700,0,0,8073,0,0,-575,663,598,1023,1023,-1
704,0,0,8087,0,0,-579,663,598,1023,1023,-1
708,0,0,8087,0,0,-582,664,605,1023,1023,-1
712,0,0,8087,0,0,-586,663,601,1023,1023,-1
716,0,0,8087,0,0,-590,663,602,1023,1023,-1
720,0,0,8087,0,0,-593,664,599,1023,1023,-1
724,0,0,8087,0,0,-597,663,601,1023,1023,-1
728,0,0,8087,0,0,-600,664,597,1023,1023,-1
732,0,0,8100,0,0,-604,663,603,1023,1023,-1
736,0,0,8100,0,0,-608,663,599,1023,1023,-1
740,0,0,8100,0,0,-611,663,603,1023,1023,-1
744,0,0,8114,0,0,-615,663,599,1023,1023,-1
748,0,0,8114,0,0,-619,663,600,1023,1023,-1
752,0,0,8073,0,0,-622,664,596,1023,1023,-1
756,0,0,8073,0,0,-626,663,601,1023,1023,-1
760,0,0,8073,0,0,-630,664,598,1023,1023,-1
764,0,0,8087,0,0,-633,662,603,1023,1023,-1
768,0,0,8087,0,0,-637,663,598,1023,1023,-1
772,0,0,8087,0,0,-640,663,601,1023,1023,-1
776,0,0,8087,0,0,-644,663,597,1023,1023,-1
780,0,0,8087,0,0,-648,663,602,1023,1023,-1
784,0,0,8087,0,0,-652,664,598,1023,1023,-1
788,0,0,8087,0,0,-655,662,602,1023,1023,-1
792,0,0,8087,0,0,-659,663,601,1023,1023,-1
796,0,0,8087,0,0,-662,662,606,1023,1023,-1
800,0,0,8087,0,0,-666,662,600,1023,1023,-1
804,0,0,8087,0,0,-670,664,602,1023,1023,-1
808,0,0,8087,0,0,-673,663,599,1023,1023,-1
812,0,0,8073,0,0,-677,663,603,1023,1023,-1
816,0,0,8073,0,0,-680,663,602,1023,1023,-1
820,0,0,8073,0,0,-684,663,603,1023,1023,-1
824,0,0,8087,0,0,-688,663,599,1023,1023,-1
828,0,0,8087,0,0,-691,664,601,1023,1023,-1
832,0,0,8100,0,0,-695,663,601,1023,1023,-1
836,0,0,8100,0,0,-699,663,603,1023,1023,-1
840,0,0,8100,0,0,-702,662,602,1023,1023,-1
844,0,0,8087,0,0,-706,663,603,1023,1023,-1
848,0,0,8087,0,0,-710,662,601,1023,1023,-1
852,0,0,8087,0,0,-713,662,599,1023,1023,-1
856,0,0,8087,0,0,-717,663,600,1023,1023,-1
860,0,0,8087,0,0,-720,663,599,1023,1023,-1
864,0,0,8100,0,0,-724,662,601,1023,1023,-1
868,0,0,8100,0,0,-728,664,600,1023,1023,-1
872,0,0,8087,0,0,-731,662,600,1023,1023,-1
876,0,0,8087,0,0,-735,662,597,1023,1023,-1
