Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
0,0,0,8142,0,0,0,688,602,1023,1023,-1
4,0,0,8128,0,0,0,688,610,1023,1023,-1
8,0,0,8128,0,0,0,688,613,1023,1023,-1
12,0,0,7976,0,0,0,687,616,1023,1023,-1
16,0,0,7976,0,0,1,688,622,1023,1023,-1
20,0,0,7976,0,0,1,687,625,1023,1023,-1
24,0,0,8003,0,0,1,687,626,1023,1023,-1
28,0,0,8003,0,0,2,687,628,1023,1023,-1
32,0,0,8003,0,0,3,687,629,1023,1023,-1
36,0,0,8003,0,0,3,687,630,1023,1023,-1
40,0,0,8003,0,0,4,687,633,1023,1023,-1
44,0,0,8045,0,0,5,687,634,1023,1023,-1
48,0,0,8045,0,0,6,687,635,1023,1023,-1
52,0,0,8045,0,0,7,686,627,1023,1023,-1
56,0,0,8045,0,0,8,686,626,1023,1023,-1
60,0,0,8045,0,0,9,687,624,1023,1023,-1
64,0,0,8059,0,0,10,686,628,1023,1023,-1
68,0,0,8059,0,0,11,687,629,1023,1023,-1
72,0,0,8073,0,0,13,686,630,1023,1023,-1
76,0,0,8073,0,0,14,686,625,1023,1023,-1
80,0,0,8073,0,0,15,686,622,1023,1023,-1
84,0,0,8073,0,0,17,686,623,1023,1023,-1
88,0,0,8073,0,0,18,686,623,1023,1023,-1
92,0,0,8073,0,0,19,686,620,1023,1023,-1
96,0,0,8073,0,0,21,685,618,1023,1023,-1
100,0,0,8073,0,0,22,685,618,1023,1023,-1
104,0,0,8087,0,0,24,685,616,1023,1023,-1
108,0,0,8087,0,0,25,684,611,1023,1023,-1
112,0,0,8100,0,0,27,684,607,1023,1023,-1
116,0,0,8100,0,0,28,684,608,1023,1023,-1
120,0,0,8100,0,0,30,684,607,1023,1023,-1
124,0,0,8114,0,0,31,685,600,1023,1023,-1
128,0,0,8114,0,0,33,684,597,1023,1023,-1
132,0,0,8114,0,0,35,685,599,1023,1023,-1
136,0,0,8114,0,0,36,684,596,1023,1023,-1
140,0,0,8114,0,0,38,684,592,1023,1023,-1
144,0,0,8128,0,0,39,685,590,1023,1023,-1
148,0,0,8128,0,0,41,684,588,1023,1023,-1
152,0,0,8100,0,0,43,684,586,1023,1023,-1
156,0,0,8100,0,0,45,684,585,1023,1023,-1
160,0,0,8100,0,0,46,684,582,1023,1023,-1
164,0,0,8100,0,0,48,685,580,1023,1023,-1
168,0,0,8100,0,0,49,685,577,1023,1023,-1
172,0,0,8114,0,0,51,685,575,1023,1023,-1
176,0,0,8114,0,0,53,685,574,1023,1023,-1
180,0,0,8114,0,0,55,684,573,1023,1023,-1
184,0,0,8114,0,0,56,685,568,1023,1023,-1
