Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
0,0,0,8128,0,0,0,650,576,1023,1023,-1
4,0,0,8128,0,0,0,651,575,1023,1023,-1
8,0,0,8128,0,0,1,650,574,1023,1023,-1
12,0,0,7754,0,0,1,651,574,1023,1023,-1
16,0,0,7754,0,0,2,650,574,1023,1023,-1
20,0,0,7754,0,0,2,651,571,1023,1023,-1
24,0,0,7740,0,0,3,650,570,1023,1023,-1
28,0,0,7740,0,0,4,650,569,1023,1023,-1
32,0,0,7754,0,0,5,652,568,1023,1023,-1
36,0,0,7754,0,0,7,651,567,1023,1023,-1
40,0,0,7754,0,0,8,651,566,1023,1023,-1
44,0,0,7810,0,0,10,653,566,1023,1023,-1
48,0,0,7810,0,0,12,651,564,1023,1023,-1
52,0,0,7851,0,0,14,652,558,1023,1023,-1
56,0,0,7851,0,0,16,652,548,1023,1023,-1
60,0,0,7851,0,0,18,653,551,1023,1023,-1
64,0,0,7879,0,0,20,654,555,1023,1023,-1
68,0,0,7879,0,0,22,654,557,1023,1023,-1
72,0,0,7907,0,0,25,654,558,1023,1023,-1
76,0,0,7907,0,0,27,655,558,1023,1023,-1
80,0,0,7907,0,0,30,655,555,1023,1023,-1
84,0,0,7948,0,0,32,656,556,1023,1023,-1
88,0,0,7948,0,0,35,656,557,1023,1023,-1
92,0,0,7990,0,0,38,656,558,1023,1023,-1
96,0,0,7990,0,0,41,657,559,1023,1023,-1
100,0,0,7990,0,0,44,656,561,1023,1023,-1
104,0,0,7990,0,0,46,657,562,1023,1023,-1
108,0,0,7990,0,0,50,657,564,1023,1023,-1
112,0,0,8017,0,0,52,657,564,1023,1023,-1
116,0,0,8017,0,0,56,658,566,1023,1023,-1
120,0,0,8017,0,0,59,659,567,1023,1023,-1
124,0,0,8017,0,0,62,657,569,1023,1023,-1
128,0,0,8017,0,0,65,659,568,1023,1023,-1
132,0,0,8031,0,0,68,658,568,1023,1023,-1
136,0,0,8031,0,0,71,658,569,1023,1023,-1
140,0,0,8031,0,0,75,659,569,1023,1023,-1
144,0,0,8059,0,0,78,659,571,1023,1023,-1
148,0,0,8059,0,0,81,660,573,1023,1023,-1
152,0,0,8059,0,0,84,660,572,1023,1023,-1
156,0,0,8059,0,0,88,660,573,1023,1023,-1
160,0,0,8059,0,0,91,660,573,1023,1023,-1
164,0,0,8059,0,0,94,660,573,1023,1023,-1
168,0,0,8059,0,0,98,660,574,1023,1023,-1
172,0,0,8073,0,0,101,662,573,1023,1023,-1
176,0,0,8073,0,0,105,661,575,1023,1023,-1
180,0,0,8073,0,0,108,662,575,1023,1023,-1
184,0,0,8087,0,0,112,661,575,1023,1023,-1
188,0,0,8087,0,0,115,662,576,1023,1023,-1
192,0,0,8087,0,0,118,662,578,1023,1023,-1
196,0,0,8087,0,0,122,663,579,1023,1023,-1
200,0,0,8087,0,0,125,662,580,1023,1023,-1
204,0,0,8087,0,0,129,663,581,1023,1023,-1
208,0,0,8087,0,0,132,662,580,1023,1023,-1
212,0,0,8073,0,0,136,663,584,1023,1023,-1
216,0,0,8073,0,0,139,663,584,1023,1023,-1
220,0,0,8073,0,0,143,663,587,1023,1023,-1
224,0,0,8073,0,0,146,663,585,1023,1023,-1
228,0,0,8073,0,0,150,664,586,1023,1023,-1
232,0,0,8087,0,0,153,663,585,1023,1023,-1
236,0,0,8087,0,0,157,664,588,1023,1023,-1
240,0,0,8087,0,0,160,663,587,1023,1023,-1
244,0,0,8087,0,0,164,663,588,1023,1023,-1
248,0,0,8087,0,0,168,663,589,1023,1023,-1
252,0,0,8087,0,0,171,663,591,1023,1023,-1
256,0,0,8087,0,0,175,664,592,1023,1023,-1
260,0,0,8087,0,0,178,664,594,1023,1023,-1
264,0,0,8114,0,0,182,663,595,1023,1023,-1
268,0,0,8114,0,0,185,664,594,1023,1023,-1
272,0,0,8100,0,0,189,664,597,1023,1023,-1
276,0,0,8100,0,0,192,664,597,1023,1023,-1
280,0,0,8100,0,0,196,663,598,1023,1023,-1
284,0,0,8100,0,0,200,664,597,1023,1023,-1
288,0,0,8100,0,0,203,664,599,1023,1023,-1
292,0,0,8087,0,0,207,663,600,1023,1023,-1
296,0,0,8087,0,0,210,664,600,1023,1023,-1
300,0,0,8087,0,0,214,663,598,1023,1023,-1
304,0,0,8073,0,0,218,664,600,1023,1023,-1
308,0,0,8073,0,0,221,663,599,1023,1023,-1
312,0,0,8087,0,0,225,664,603,1023,1023,-1
316,0,0,8087,0,0,228,663,600,1023,1023,-1
320,0,0,8087,0,0,232,664,602,1023,1023,-1
324,0,0,8087,0,0,236,663,600,1023,1023,-1
328,0,0,8087,0,0,239,664,601,1023,1023,-1
332,0,0,8087,0,0,243,663,598,1023,1023,-1
336,0,0,8087,0,0,246,662,599,1023,1023,-1
340,0,0,8087,0,0,250,663,599,1023,1023,-1
344,0,0,8100,0,0,254,663,601,1023,1023,-1
348,0,0,8100,0,0,257,663,599,1023,1023,-1
352,0,0,8100,0,0,261,663,601,1023,1023,-1
356,0,0,8100,0,0,264,662,598,1023,1023,-1
360,0,0,8100,0,0,268,663,598,1023,1023,-1
364,0,0,8087,0,0,272,662,599,1023,1023,-1
368,0,0,8087,0,0,275,662,599,1023,1023,-1
372,0,0,8100,0,0,279,663,600,1023,1023,-1
376,0,0,8100,0,0,282,662,599,1023,1023,-1
380,0,0,8100,0,0,286,663,600,1023,1023,-1
384,0,0,8087,0,0,290,663,598,1023,1023,-1
388,0,0,8087,0,0,293,663,599,1023,1023,-1
392,0,0,8087,0,0,297,663,598,1023,1023,-1
396,0,0,8087,0,0,300,664,600,1023,1023,-1
400,0,0,8087,0,0,304,663,599,1023,1023,-1
404,0,0,8100,0,0,308,663,601,1023,1023,-1
408,0,0,8100,0,0,311,663,598,1023,1023,-1
412,0,0,8087,0,0,315,663,600,1023,1023,-1
416,0,0,8087,0,0,319,663,596,1023,1023,-1
420,0,0,8087,0,0,322,663,599,1023,1023,-1
424,0,0,8100,0,0,326,663,598,1023,1023,-1
428,0,0,8100,0,0,329,663,600,1023,1023,-1
432,0,0,8100,0,0,333,662,599,1023,1023,-1
436,0,0,8100,0,0,337,663,601,1023,1023,-1
440,0,0,8100,0,0,340,661,599,1023,1023,-1
444,0,0,8100,0,0,344,662,601,1023,1023,-1
448,0,0,8100,0,0,348,662,598,1023,1023,-1
452,0,0,8100,0,0,351,662,601,1023,1023,-1
456,0,0,8100,0,0,355,663,601,1023,1023,-1
460,0,0,8100,0,0,358,663,602,1023,1023,-1
464,0,0,8087,0,0,362,662,600,1023,1023,-1
468,0,0,8087,0,0,366,663,600,1023,1023,-1
472,0,0,8114,0,0,369,661,601,1023,1023,-1
476,0,0,8114,0,0,373,661,601,1023,1023,-1
480,0,0,8114,0,0,377,663,601,1023,1023,-1
484,0,0,8087,0,0,380,661,600,1023,1023,-1
488,0,0,8087,0,0,384,662,601,1023,1023,-1
492,0,0,8114,0,0,387,662,600,1023,1023,-1
496,0,0,8114,0,0,391,662,599,1023,1023,-1
500,0,0,8114,0,0,395,662,599,1023,1023,-1
504,0,0,8100,0,0,398,662,600,1023,1023,-1
508,0,0,8100,0,0,402,662,599,1023,1023,-1
512,0,0,8100,0,0,406,662,601,1023,1023,-1
516,0,0,8100,0,0,409,661,598,1023,1023,-1
520,0,0,8100,0,0,413,662,598,1023,1023,-1
524,0,0,8100,0,0,416,661,597,1023,1023,-1
528,0,0,8100,0,0,420,661,600,1023,1023,-1
532,0,0,8100,0,0,424,661,596,1023,1023,-1
536,0,0,8100,0,0,427,661,598,1023,1023,-1
540,0,0,8100,0,0,431,661,597,1023,1023,-1
544,0,0,8087,0,0,434,662,599,1023,1023,-1
548,0,0,8087,0,0,438,661,595,1023,1023,-1
552,0,0,8100,0,0,442,662,596,1023,1023,-1
556,0,0,8100,0,0,446,661,594,1023,1023,-1
560,0,0,8100,0,0,449,661,597,1023,1023,-1
564,0,0,8087,0,0,453,661,594,1023,1023,-1
568,0,0,8087,0,0,456,661,595,1023,1023,-1
572,0,0,8087,0,0,460,662,594,1023,1023,-1
576,0,0,8087,0,0,464,661,595,1023,1023,-1
580,0,0,8087,0,0,467,661,593,1023,1023,-1
584,0,0,8100,0,0,471,662,593,1023,1023,-1
588,0,0,8100,0,0,474,661,592,1023,1023,-1
592,0,0,8100,0,0,478,662,594,1023,1023,-1
596,0,0,8100,0,0,482,663,594,1023,1023,-1
600,0,0,8100,0,0,485,662,594,1023,1023,-1
604,0,0,8100,0,0,489,662,593,1023,1023,-1
