Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
444,0,0,8197,166,0,0,628,594,1023,1023,-1
448,0,0,8197,167,0,0,628,594,1023,1023,-1
452,0,0,8183,169,0,0,628,594,1023,1023,-1
456,0,0,8183,171,0,0,628,594,1023,1023,-1
460,0,0,8183,173,0,0,628,593,1023,1023,-1
464,0,0,8183,174,0,0,628,595,1023,1023,-1
468,0,0,8183,176,0,0,628,595,1023,1023,-1
472,0,0,8183,178,0,0,628,594,1023,1023,-1
476,0,0,8183,180,0,0,628,594,1023,1023,-1
480,0,0,8183,182,0,0,629,596,1023,1023,-1
484,0,0,8183,183,0,0,628,596,1023,1023,-1
488,0,0,8183,185,0,0,628,595,1023,1023,-1
492,0,0,8183,187,0,0,629,595,1023,1023,-1
496,0,0,8183,188,0,0,628,596,1023,1023,-1
500,0,0,8183,190,0,0,628,596,1023,1023,-1
504,0,0,8170,192,0,0,629,595,1023,1023,-1
508,0,0,8170,194,0,0,628,596,1023,1023,-1
512,0,0,8183,196,0,0,629,596,1023,1023,-1
516,0,0,8183,197,0,0,628,596,1023,1023,-1
520,0,0,8183,199,0,0,628,596,1023,1023,-1
524,0,0,8197,201,0,0,628,597,1023,1023,-1
528,0,0,8197,203,0,0,628,596,1023,1023,-1
532,0,0,8183,204,0,0,628,596,1023,1023,-1
536,0,0,8183,206,0,0,628,596,1023,1023,-1
540,0,0,8183,208,0,0,628,595,1023,1023,-1
544,0,0,8183,210,0,0,628,596,1023,1023,-1
548,0,0,8183,211,0,0,629,596,1023,1023,-1
552,0,0,8183,213,0,0,628,596,1023,1023,-1
556,0,0,8183,215,0,0,629,595,1023,1023,-1
560,0,0,8183,217,0,0,628,596,1023,1023,-1
564,0,0,8197,218,0,0,629,597,1023,1023,-1
568,0,0,8197,220,0,0,628,597,1023,1023,-1
572,0,0,8183,222,0,0,628,596,1023,1023,-1
576,0,0,8183,224,0,0,629,595,1023,1023,-1
580,0,0,8183,226,0,0,629,596,1023,1023,-1
584,0,0,8183,227,0,0,628,597,1023,1023,-1
588,0,0,8183,229,0,0,629,596,1023,1023,-1
592,0,0,8170,231,0,0,628,595,1023,1023,-1
596,0,0,8170,232,0,0,629,595,1023,1023,-1
600,0,0,8170,234,0,0,628,596,1023,1023,-1
604,0,0,8197,236,0,0,628,595,1023,1023,-1
608,0,0,8197,238,0,0,628,595,1023,1023,-1
612,0,0,8183,240,0,0,628,595,1023,1023,-1
616,0,0,8183,241,0,0,629,595,1023,1023,-1
620,0,0,8183,243,0,0,629,595,1023,1023,-1
624,0,0,8183,245,0,0,628,594,1023,1023,-1
628,0,0,8183,246,0,0,629,595,1023,1023,-1
632,0,0,8183,248,0,0,628,595,1023,1023,-1
636,0,0,8183,250,0,0,628,594,1023,1023,-1
640,0,0,8183,252,0,0,629,596,1023,1023,-1
644,0,0,8183,254,0,0,629,595,1023,1023,-1
648,0,0,8183,255,0,0,629,595,1023,1023,-1
652,0,0,8183,257,0,0,629,596,1023,1023,-1
656,0,0,8183,259,0,0,629,595,1023,1023,-1
660,0,0,8183,261,0,0,629,595,1023,1023,-1
664,0,0,8197,262,0,0,629,595,1023,1023,-1
668,0,0,8197,264,0,0,629,596,1023,1023,-1
672,0,0,8183,266,0,0,629,596,1023,1023,-1
676,0,0,8183,268,0,0,628,595,1023,1023,-1
680,0,0,8183,270,0,0,629,596,1023,1023,-1
684,0,0,8183,271,0,0,628,596,1023,1023,-1
688,0,0,8183,273,0,0,628,596,1023,1023,-1
692,0,0,8197,275,0,0,629,597,1023,1023,-1
696,0,0,8197,276,0,0,629,595,1023,1023,-1
700,0,0,8197,278,0,0,628,596,1023,1023,-1
704,0,0,8183,280,0,0,629,597,1023,1023,-1
708,0,0,8183,282,0,0,628,598,1023,1023,-1
712,0,0,8183,284,0,0,629,597,1023,1023,-1
716,0,0,8183,285,0,0,629,598,1023,1023,-1
720,0,0,8183,287,0,0,629,599,1023,1023,-1
724,0,0,8183,289,0,0,629,599,1023,1023,-1
728,0,0,8183,290,0,0,629,599,1023,1023,-1
732,0,0,8197,292,0,0,629,600,1023,1023,-1
736,0,0,8197,294,0,0,629,600,1023,1023,-1
740,0,0,8197,296,0,0,629,600,1023,1023,-1
744,0,0,8183,298,0,0,629,598,1023,1023,-1
748,0,0,8183,299,0,0,630,599,1023,1023,-1
752,0,0,8183,301,0,0,629,600,1023,1023,-1
756,0,0,8183,303,0,0,629,599,1023,1023,-1
760,0,0,8183,305,0,0,628,599,1023,1023,-1
764,0,0,8183,306,0,0,629,599,1023,1023,-1
768,0,0,8183,308,0,0,629,599,1023,1023,-1
772,0,0,8183,310,0,0,629,599,1023,1023,-1
776,0,0,8183,312,0,0,629,599,1023,1023,-1
780,0,0,8183,313,0,0,629,599,1023,1023,-1
784,0,0,8197,315,0,0,628,597,1023,1023,-1
788,0,0,8197,317,0,0,629,598,1023,1023,-1
792,0,0,8183,319,0,0,628,598,1023,1023,-1
796,0,0,8183,320,0,0,628,597,1023,1023,-1
800,0,0,8183,322,0,0,628,596,1023,1023,-1
804,0,0,8183,324,0,0,628,598,1023,1023,-1
808,0,0,8183,326,0,0,629,598,1023,1023,-1
812,0,0,8170,328,0,0,629,597,1023,1023,-1
816,0,0,8170,329,0,0,628,596,1023,1023,-1
820,0,0,8170,331,0,0,629,595,1023,1023,-1
824,0,0,8170,333,0,0,628,596,1023,1023,-1
828,0,0,8170,335,0,0,628,595,1023,1023,-1
832,0,0,8183,336,0,0,629,594,1023,1023,-1
836,0,0,8183,338,0,0,628,595,1023,1023,-1
840,0,0,8183,340,0,0,629,594,1023,1023,-1
844,0,0,8183,342,0,0,629,595,1023,1023,-1
848,0,0,8183,343,0,0,629,593,1023,1023,-1
852,0,0,8183,345,0,0,629,593,1023,1023,-1
856,0,0,8183,347,0,0,630,593,1023,1023,-1
860,0,0,8183,349,0,0,629,591,1023,1023,-1
864,0,0,8183,350,0,0,629,592,1023,1023,-1
868,0,0,8183,352,0,0,629,593,1023,1023,-1
872,0,0,8183,354,0,0,630,591,1023,1023,-1
876,0,0,8183,356,0,0,629,592,1023,1023,-1
880,0,0,8183,358,0,0,629,591,1023,1023,-1
884,0,0,8183,359,0,0,629,592,1023,1023,-1
888,0,0,8183,361,0,0,629,593,1023,1023,-1
892,0,0,8183,363,0,0,629,594,1023,1023,-1
896,0,0,8183,364,0,0,630,594,1023,1023,-1
900,0,0,8183,366,0,0,628,592,1023,1023,-1
904,0,0,8183,368,0,0,629,592,1023,1023,-1
908,0,0,8183,370,0,0,629,593,1023,1023,-1
912,0,0,8156,372,0,0,629,594,1023,1023,-1
916,0,0,8156,373,0,0,629,593,1023,1023,-1
920,0,0,8156,375,0,0,629,592,1023,1023,-1
924,0,0,8183,377,0,0,629,593,1023,1023,-1
928,0,0,8183,379,0,0,630,595,1023,1023,-1
932,0,0,8183,380,0,0,629,594,1023,1023,-1
936,0,0,8183,382,0,0,629,593,1023,1023,-1
940,0,0,8183,384,0,0,630,594,1023,1023,-1
944,0,0,8183,386,0,0,629,594,1023,1023,-1
948,0,0,8183,388,0,0,630,595,1023,1023,-1
952,0,0,8183,389,0,0,630,594,1023,1023,-1
956,0,0,8183,391,0,0,630,594,1023,1023,-1
960,0,0,8183,393,0,0,630,594,1023,1023,-1
964,0,0,8183,394,0,0,630,595,1023,1023,-1
968,0,0,8183,396,0,0,630,594,1023,1023,-1
972,0,0,8170,398,0,0,630,594,1023,1023,-1
976,0,0,8170,400,0,0,630,594,1023,1023,-1
980,0,0,8170,402,0,0,631,591,1023,1023,-1
984,0,0,8170,403,0,0,630,590,1023,1023,-1
988,0,0,8170,405,0,0,630,590,1023,1023,-1
992,0,0,8183,407,0,0,631,589,1023,1023,-1
996,0,0,8183,409,0,0,630,588,1023,1023,-1
1000,0,0,8183,410,0,0,630,587,1023,1023,-1
1004,0,0,8183,412,0,0,631,584,1023,1023,-1
1008,0,0,8183,414,0,0,630,584,1023,1023,-1
1012,0,0,8197,416,0,0,631,584,1023,1023,-1
1016,0,0,8197,417,0,0,631,584,1023,1023,-1
1020,0,0,8197,419,0,0,631,581,1023,1023,-1
1024,0,0,8183,421,0,0,632,578,1023,1023,-1
1028,0,0,8183,423,0,0,632,582,1023,1023,-1
1032,0,0,8183,424,0,0,632,580,1023,1023,-1
1036,0,0,8183,426,0,0,632,577,1023,1023,-1
1040,0,0,8183,428,0,0,633,576,1023,1023,-1
