Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
0,0,0,8128,0,0,0,667,595,1023,1023,-1
4,0,0,8128,0,0,0,666,594,1023,1023,-1
8,0,0,8128,0,0,0,667,593,1023,1023,-1
12,0,0,7768,0,0,0,665,592,1023,1023,-1
16,0,0,7768,0,0,0,666,591,1023,1023,-1
20,0,0,7768,0,0,-1,667,592,1023,1023,-1
24,0,0,7726,0,0,-2,666,593,1023,1023,-1
28,0,0,7726,0,0,-3,667,593,1023,1023,-1
32,0,0,7768,0,0,-4,666,593,1023,1023,-1
36,0,0,7768,0,0,-6,666,593,1023,1023,-1
40,0,0,7768,0,0,-7,666,591,1023,1023,-1
44,0,0,7810,0,0,-9,667,591,1023,1023,-1
48,0,0,7810,0,0,-10,667,598,1023,1023,-1
52,0,0,7796,0,0,-12,667,600,1023,1023,-1
56,0,0,7796,0,0,-14,666,598,1023,1023,-1
60,0,0,7796,0,0,-16,667,592,1023,1023,-1
64,0,0,7851,0,0,-18,665,590,1023,1023,-1
68,0,0,7851,0,0,-21,666,590,1023,1023,-1
72,0,0,7907,0,0,-23,666,591,1023,1023,-1
76,0,0,7907,0,0,-26,666,591,1023,1023,-1
80,0,0,7907,0,0,-28,667,591,1023,1023,-1
84,0,0,7920,0,0,-31,667,590,1023,1023,-1
88,0,0,7920,0,0,-33,666,587,1023,1023,-1
92,0,0,7962,0,0,-36,667,586,1023,1023,-1
96,0,0,7962,0,0,-39,666,586,1023,1023,-1
100,0,0,7962,0,0,-42,667,585,1023,1023,-1
104,0,0,7962,0,0,-44,668,588,1023,1023,-1
108,0,0,7962,0,0,-47,667,589,1023,1023,-1
112,0,0,8003,0,0,-50,668,586,1023,1023,-1
116,0,0,8003,0,0,-53,667,587,1023,1023,-1
120,0,0,8003,0,0,-56,667,585,1023,1023,-1
124,0,0,8003,0,0,-60,667,586,1023,1023,-1
128,0,0,8003,0,0,-63,667,590,1023,1023,-1
132,0,0,8017,0,0,-66,667,588,1023,1023,-1
136,0,0,8017,0,0,-69,669,591,1023,1023,-1
140,0,0,8017,0,0,-72,667,589,1023,1023,-1
144,0,0,8031,0,0,-75,668,591,1023,1023,-1
148,0,0,8031,0,0,-79,667,592,1023,1023,-1
152,0,0,8045,0,0,-82,668,592,1023,1023,-1
156,0,0,8045,0,0,-85,667,593,1023,1023,-1
160,0,0,8045,0,0,-88,667,594,1023,1023,-1
164,0,0,8059,0,0,-92,668,595,1023,1023,-1
168,0,0,8059,0,0,-95,667,592,1023,1023,-1
172,0,0,8059,0,0,-98,667,593,1023,1023,-1
176,0,0,8059,0,0,-102,668,592,1023,1023,-1
180,0,0,8059,0,0,-105,667,594,1023,1023,-1
184,0,0,8073,0,0,-109,667,595,1023,1023,-1
188,0,0,8073,0,0,-112,667,595,1023,1023,-1
192,0,0,8073,0,0,-116,668,595,1023,1023,-1
196,0,0,8073,0,0,-119,667,593,1023,1023,-1
200,0,0,8073,0,0,-122,668,596,1023,1023,-1
204,0,0,8073,0,0,-126,668,593,1023,1023,-1
208,0,0,8073,0,0,-129,667,595,1023,1023,-1
212,0,0,8073,0,0,-133,667,593,1023,1023,-1
216,0,0,8073,0,0,-136,668,596,1023,1023,-1
220,0,0,8073,0,0,-140,667,593,1023,1023,-1
224,0,0,8073,0,0,-143,668,596,1023,1023,-1
228,0,0,8073,0,0,-147,669,595,1023,1023,-1
232,0,0,8087,0,0,-150,667,597,1023,1023,-1
236,0,0,8087,0,0,-154,669,594,1023,1023,-1
240,0,0,8087,0,0,-158,667,593,1023,1023,-1
244,0,0,8073,0,0,-161,668,595,1023,1023,-1
248,0,0,8073,0,0,-164,668,595,1023,1023,-1
252,0,0,8100,0,0,-168,668,598,1023,1023,-1
256,0,0,8100,0,0,-172,668,595,1023,1023,-1
260,0,0,8100,0,0,-175,668,597,1023,1023,-1
264,0,0,8100,0,0,-179,667,593,1023,1023,-1
268,0,0,8100,0,0,-182,669,596,1023,1023,-1
272,0,0,8087,0,0,-186,667,593,1023,1023,-1
276,0,0,8087,0,0,-190,668,597,1023,1023,-1
280,0,0,8087,0,0,-193,667,594,1023,1023,-1
284,0,0,8087,0,0,-197,668,598,1023,1023,-1
288,0,0,8087,0,0,-200,668,595,1023,1023,-1
292,0,0,8087,0,0,-204,668,598,1023,1023,-1
296,0,0,8087,0,0,-207,668,596,1023,1023,-1
300,0,0,8087,0,0,-211,668,600,1023,1023,-1
304,0,0,8087,0,0,-215,668,593,1023,1023,-1
308,0,0,8087,0,0,-218,668,594,1023,1023,-1
312,0,0,8087,0,0,-222,668,596,1023,1023,-1
