Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
0,0,0,8170,0,0,0,594,598,1023,1023,-1
4,0,0,8183,0,0,0,593,599,1023,1023,-1
8,0,0,8183,0,0,0,592,599,1023,1023,-1
12,0,0,7699,0,0,0,592,597,1023,1023,-1
16,0,0,7699,1,0,0,593,596,1023,1023,-1
20,0,0,7699,2,0,0,593,595,1023,1023,-1
24,0,0,7713,3,0,0,592,595,1023,1023,-1
28,0,0,7713,4,0,0,592,595,1023,1023,-1
32,0,0,7823,5,0,0,592,593,1023,1023,-1
36,0,0,7823,7,0,0,592,595,1023,1023,-1
40,0,0,7823,8,0,0,593,595,1023,1023,-1
44,0,0,7837,10,0,0,593,590,1023,1023,-1
48,0,0,7837,12,0,0,593,586,1023,1023,-1
52,0,0,7865,14,0,0,592,586,1023,1023,-1
56,0,0,7865,16,0,0,593,588,1023,1023,-1
60,0,0,7865,18,0,0,592,589,1023,1023,-1
64,0,0,7948,21,0,0,593,589,1023,1023,-1
68,0,0,7948,23,0,0,593,590,1023,1023,-1
72,0,0,7962,26,0,0,592,592,1023,1023,-1
76,0,0,7962,28,0,0,593,592,1023,1023,-1
80,0,0,7962,31,0,0,593,591,1023,1023,-1
84,0,0,8017,33,0,0,593,593,1023,1023,-1
88,0,0,8017,36,0,0,593,595,1023,1023,-1
92,0,0,8031,39,0,0,593,592,1023,1023,-1
96,0,0,8031,42,0,0,593,593,1023,1023,-1
100,0,0,8031,45,0,0,594,594,1023,1023,-1
104,0,0,8045,48,0,0,593,594,1023,1023,-1
108,0,0,8045,51,0,0,593,595,1023,1023,-1
112,0,0,8059,54,0,0,593,597,1023,1023,-1
116,0,0,8059,57,0,0,594,597,1023,1023,-1
120,0,0,8059,60,0,0,593,596,1023,1023,-1
124,0,0,8073,63,0,0,594,595,1023,1023,-1
128,0,0,8073,66,0,0,593,600,1023,1023,-1
132,0,0,8073,69,0,0,594,598,1023,1023,-1
136,0,0,8073,73,0,0,593,596,1023,1023,-1
140,0,0,8073,76,0,0,594,600,1023,1023,-1
144,0,0,8100,79,0,0,593,599,1023,1023,-1
148,0,0,8100,83,0,0,593,600,1023,1023,-1
152,0,0,8100,86,0,0,593,597,1023,1023,-1
156,0,0,8100,89,0,0,593,601,1023,1023,-1
160,0,0,8100,93,0,0,593,600,1023,1023,-1
164,0,0,8114,96,0,0,594,601,1023,1023,-1
168,0,0,8114,99,0,0,593,601,1023,1023,-1
172,0,0,8114,103,0,0,593,597,1023,1023,-1
176,0,0,8114,106,0,0,593,597,1023,1023,-1
180,0,0,8114,109,0,0,593,596,1023,1023,-1
184,0,0,8128,113,0,0,593,602,1023,1023,-1
188,0,0,8128,116,0,0,593,597,1023,1023,-1
192,0,0,8128,120,0,0,593,598,1023,1023,-1
196,0,0,8128,123,0,0,593,597,1023,1023,-1
200,0,0,8128,127,0,0,593,601,1023,1023,-1
204,0,0,8142,130,0,0,593,598,1023,1023,-1
208,0,0,8142,134,0,0,593,599,1023,1023,-1
212,0,0,8156,137,0,0,593,600,1023,1023,-1
216,0,0,8156,141,0,0,593,600,1023,1023,-1
220,0,0,8156,144,0,0,592,602,1023,1023,-1
224,0,0,8142,148,0,0,593,601,1023,1023,-1
228,0,0,8142,151,0,0,592,603,1023,1023,-1
232,0,0,8156,155,0,0,593,600,1023,1023,-1
236,0,0,8156,158,0,0,593,602,1023,1023,-1
240,0,0,8156,162,0,0,593,599,1023,1023,-1
244,0,0,8142,165,0,0,592,601,1023,1023,-1
248,0,0,8142,169,0,0,593,599,1023,1023,-1
252,0,0,8156,173,0,0,592,602,1023,1023,-1
256,0,0,8156,176,0,0,592,602,1023,1023,-1
260,0,0,8156,180,0,0,592,600,1023,1023,-1
264,0,0,8156,183,0,0,592,600,1023,1023,-1
268,0,0,8156,187,0,0,592,600,1023,1023,-1
272,0,0,8170,190,0,0,592,601,1023,1023,-1
276,0,0,8170,194,0,0,592,600,1023,1023,-1
280,0,0,8170,197,0,0,592,602,1023,1023,-1
284,0,0,8156,201,0,0,592,599,1023,1023,-1
288,0,0,8156,205,0,0,593,602,1023,1023,-1
292,0,0,8170,208,0,0,592,600,1023,1023,-1
296,0,0,8170,212,0,0,592,602,1023,1023,-1
300,0,0,8170,215,0,0,593,598,1023,1023,-1
304,0,0,8170,219,0,0,592,600,1023,1023,-1
308,0,0,8170,223,0,0,592,600,1023,1023,-1
312,0,0,8170,226,0,0,592,597,1023,1023,-1
316,0,0,8170,230,0,0,592,594,1023,1023,-1
320,0,0,8170,233,0,0,592,598,1023,1023,-1
324,0,0,8156,237,0,0,592,597,1023,1023,-1
328,0,0,8156,240,0,0,593,594,1023,1023,-1
332,0,0,8156,244,0,0,592,593,1023,1023,-1
336,0,0,8156,248,0,0,592,593,1023,1023,-1
340,0,0,8156,251,0,0,593,593,1023,1023,-1
344,0,0,8170,255,0,0,592,591,1023,1023,-1
348,0,0,8170,259,0,0,592,593,1023,1023,-1
352,0,0,8170,262,0,0,593,594,1023,1023,-1
356,0,0,8170,266,0,0,592,593,1023,1023,-1
360,0,0,8170,269,0,0,593,589,1023,1023,-1
364,0,0,8170,273,0,0,593,592,1023,1023,-1
368,0,0,8170,277,0,0,592,592,1023,1023,-1
372,0,0,8170,280,0,0,593,594,1023,1023,-1
376,0,0,8170,284,0,0,592,594,1023,1023,-1
380,0,0,8170,287,0,0,592,593,1023,1023,-1
384,0,0,8156,291,0,0,593,591,1023,1023,-1
388,0,0,8156,295,0,0,593,593,1023,1023,-1
392,0,0,8156,298,0,0,593,595,1023,1023,-1
396,0,0,8156,302,0,0,593,595,1023,1023,-1
400,0,0,8156,305,0,0,593,591,1023,1023,-1
404,0,0,8156,309,0,0,593,593,1023,1023,-1
408,0,0,8156,313,0,0,593,594,1023,1023,-1
412,0,0,8156,316,0,0,593,589,1023,1023,-1
416,0,0,8156,320,0,0,593,588,1023,1023,-1
420,0,0,8156,323,0,0,593,591,1023,1023,-1
424,0,0,8156,327,0,0,593,593,1023,1023,-1
428,0,0,8156,331,0,0,593,595,1023,1023,-1
432,0,0,8156,334,0,0,593,590,1023,1023,-1
436,0,0,8156,338,0,0,593,592,1023,1023,-1
440,0,0,8156,341,0,0,594,589,1023,1023,-1
444,0,0,8170,345,0,0,593,592,1023,1023,-1
448,0,0,8170,349,0,0,594,595,1023,1023,-1
452,0,0,8156,352,0,0,593,594,1023,1023,-1
456,0,0,8156,356,0,0,593,591,1023,1023,-1
460,0,0,8156,359,0,0,593,592,1023,1023,-1
464,0,0,8170,363,0,0,593,590,1023,1023,-1
468,0,0,8170,367,0,0,594,595,1023,1023,-1
472,0,0,8170,370,0,0,593,592,1023,1023,-1
476,0,0,8170,374,0,0,594,593,1023,1023,-1
480,0,0,8170,378,0,0,594,592,1023,1023,-1
484,0,0,8156,381,0,0,594,596,1023,1023,-1
488,0,0,8156,385,0,0,594,594,1023,1023,-1
492,0,0,8156,388,0,0,594,593,1023,1023,-1
496,0,0,8156,392,0,0,594,591,1023,1023,-1
500,0,0,8156,396,0,0,595,591,1023,1023,-1
504,0,0,8156,399,0,0,594,594,1023,1023,-1
508,0,0,8156,403,0,0,594,595,1023,1023,-1
512,0,0,8183,407,0,0,594,598,1023,1023,-1
516,0,0,8183,410,0,0,594,597,1023,1023,-1
520,0,0,8183,414,0,0,594,597,1023,1023,-1
524,0,0,8170,417,0,0,594,593,1023,1023,-1
528,0,0,8170,421,0,0,594,597,1023,1023,-1
532,0,0,8142,425,0,0,594,594,1023,1023,-1
536,0,0,8142,428,0,0,594,600,1023,1023,-1
540,0,0,8142,432,0,0,594,594,1023,1023,-1
544,0,0,8142,435,0,0,594,601,1023,1023,-1
548,0,0,8142,439,0,0,594,595,1023,1023,-1
552,0,0,8170,443,0,0,594,598,1023,1023,-1
556,0,0,8170,446,0,0,594,593,1023,1023,-1
560,0,0,8170,450,0,0,594,598,1023,1023,-1
564,0,0,8156,453,0,0,594,594,1023,1023,-1
568,0,0,8156,457,0,0,594,599,1023,1023,-1
572,0,0,8156,461,0,0,594,596,1023,1023,-1
576,0,0,8156,464,0,0,594,597,1023,1023,-1
580,0,0,8156,468,0,0,594,594,1023,1023,-1
584,0,0,8170,471,0,0,594,595,1023,1023,-1
588,0,0,8170,475,0,0,594,595,1023,1023,-1
592,0,0,8156,479,0,0,594,597,1023,1023,-1
596,0,0,8156,482,0,0,594,593,1023,1023,-1
600,0,0,8156,486,0,0,594,595,1023,1023,-1
604,0,0,8156,490,0,0,594,593,1023,1023,-1
608,0,0,8156,493,0,0,594,594,1023,1023,-1
612,0,0,8142,497,0,0,594,595,1023,1023,-1
616,0,0,8142,500,0,0,595,592,1023,1023,-1
620,0,0,8142,504,0,0,594,594,1023,1023,-1
624,0,0,8142,508,0,0,595,594,1023,1023,-1
628,0,0,8142,511,0,0,594,595,1023,1023,-1
632,0,0,8142,515,0,0,594,594,1023,1023,-1
636,0,0,8142,519,0,0,594,595,1023,1023,-1
640,0,0,8142,522,0,0,595,590,1023,1023,-1
644,0,0,8142,526,0,0,595,597,1023,1023,-1
648,0,0,8142,529,0,0,595,594,1023,1023,-1
652,0,0,8142,533,0,0,594,600,1023,1023,-1
656,0,0,8142,537,0,0,595,591,1023,1023,-1
660,0,0,8142,540,0,0,594,596,1023,1023,-1
664,0,0,8156,544,0,0,594,593,1023,1023,-1
668,0,0,8156,547,0,0,594,601,1023,1023,-1
672,0,0,8156,551,0,0,594,594,1023,1023,-1
676,0,0,8156,555,0,0,595,593,1023,1023,-1
680,0,0,8156,558,0,0,595,594,1023,1023,-1
684,0,0,8142,562,0,0,595,597,1023,1023,-1
688,0,0,8142,565,0,0,595,595,1023,1023,-1
692,0,0,8156,569,0,0,595,597,1023,1023,-1
696,0,0,8156,573,0,0,594,592,1023,1023,-1
700,0,0,8156,576,0,0,595,595,1023,1023,-1
704,0,0,8170,580,0,0,594,592,1023,1023,-1
708,0,0,8170,583,0,0,595,597,1023,1023,-1
712,0,0,8156,587,0,0,594,595,1023,1023,-1
716,0,0,8156,591,0,0,595,599,1023,1023,-1
720,0,0,8156,594,0,0,594,598,1023,1023,-1
724,0,0,8156,598,0,0,594,590,1023,1023,-1
728,0,0,8156,601,0,0,595,594,1023,1023,-1
732,0,0,8142,605,0,0,595,594,1023,1023,-1
736,0,0,8142,609,0,0,594,600,1023,1023,-1
740,0,0,8142,612,0,0,595,592,1023,1023,-1
744,0,0,8170,616,0,0,594,594,1023,1023,-1
748,0,0,8170,619,0,0,595,592,1023,1023,-1
752,0,0,8156,623,0,0,595,600,1023,1023,-1
756,0,0,8156,627,0,0,595,590,1023,1023,-1
760,0,0,8156,630,0,0,595,594,1023,1023,-1
764,0,0,8156,634,0,0,595,590,1023,1023,-1
768,0,0,8156,637,0,0,595,597,1023,1023,-1
772,0,0,8142,641,0,0,595,595,1023,1023,-1
776,0,0,8142,645,0,0,595,597,1023,1023,-1
780,0,0,8142,648,0,0,595,592,1023,1023,-1
784,0,0,8156,652,0,0,595,601,1023,1023,-1
788,0,0,8156,656,0,0,595,595,1023,1023,-1
792,0,0,8156,659,0,0,595,599,1023,1023,-1
796,0,0,8156,663,0,0,595,590,1023,1023,-1
800,0,0,8156,666,0,0,595,597,1023,1023,-1
804,0,0,8170,670,0,0,595,600,1023,1023,-1
808,0,0,8170,674,0,0,595,597,1023,1023,-1
812,0,0,8156,677,0,0,595,593,1023,1023,-1
816,0,0,8156,681,0,0,595,593,1023,1023,-1
820,0,0,8156,685,0,0,595,594,1023,1023,-1
824,0,0,8170,688,0,0,595,595,1023,1023,-1
828,0,0,8170,692,0,0,595,600,1023,1023,-1
832,0,0,8170,695,0,0,595,595,1023,1023,-1
836,0,0,8170,699,0,0,594,596,1023,1023,-1
840,0,0,8170,703,0,0,595,591,1023,1023,-1
844,0,0,8156,706,0,0,595,597,1023,1023,-1
848,0,0,8156,710,0,0,595,594,1023,1023,-1
852,0,0,8142,713,0,0,595,595,1023,1023,-1
856,0,0,8142,717,0,0,596,591,1023,1023,-1
860,0,0,8142,721,0,0,595,593,1023,1023,-1
864,0,0,8156,724,0,0,595,590,1023,1023,-1
868,0,0,8156,728,0,0,595,593,1023,1023,-1
872,0,0,8156,731,0,0,595,593,1023,1023,-1
876,0,0,8156,735,0,0,596,591,1023,1023,-1
880,0,0,8156,739,0,0,596,584,1023,1023,-1
884,0,0,8142,742,0,0,596,592,1023,1023,-1
888,0,0,8142,746,0,0,596,588,1023,1023,-1
892,0,0,8156,749,0,0,596,589,1023,1023,-1
896,0,0,8156,753,0,0,596,583,1023,1023,-1
900,0,0,8156,757,0,0,597,582,1023,1023,-1
904,0,0,8142,760,0,0,596,580,1023,1023,-1
908,0,0,8142,764,0,0,597,582,1023,1023,-1
912,0,0,8156,767,0,0,596,580,1023,1023,-1
916,0,0,8156,771,0,0,597,579,1023,1023,-1
